201810220000,0%
201810220001,0%
201810220002,0%
201810220003,0%
201810220004,0%
201810220005,0%
201810220006,0%
201810220007,0%
201810220008,0%
201810220009,0%
201810220010,0%
201810220011,0%
201810220012,0%
201810220013,0%
201810220014,0%
201810220015,0%
201810220016,0%
201810220017,0%
201810220018,0%
201810220019,0%
201810220020,0%
201810220021,0%
201810220022,0%
201810220023,0%
201810220024,0%
201810220025,0%
201810220026,0%
201810220027,0%
201810220028,0%
201810220029,0%
201810220030,0%
201810220031,0%
201810220032,0%
201810220033,0%
201810220034,0%
201810220035,0%
201810220036,0%
201810220037,0%
201810220038,0%
201810220039,0%
201810220040,0%
201810220041,0%
201810220042,0%
201810220043,0%
201810220044,0%
201810220045,0%
201810220046,0%
201810220047,0%
201810220048,0%
201810220049,0%
201810220050,0%
201810220051,0%
201810220052,0%
201810220053,0%
201810220054,0%
201810220055,0%
201810220056,0%
201810220057,0%
201810220058,0%
201810220059,0%
201810220100,0%
201810220101,0%
201810220102,0%
201810220103,0%
201810220104,0%
201810220105,0%
201810220106,0%
201810220107,0%
201810220108,0%
201810220109,0%
201810220110,0%
201810220111,0%
201810220112,0%
201810220113,0%
201810220114,0%
201810220115,0%
201810220116,0%
201810220117,0%
201810220118,0%
201810220119,0%
201810220120,0%
201810220121,0%
201810220122,0%
201810220123,0%
201810220124,0%
201810220125,0%
201810220126,0%
201810220127,0%
201810220128,0%
201810220129,0%
201810220130,0%
201810220131,0%
201810220132,0%
201810220133,0%
201810220134,0%
201810220135,0%
201810220136,0%
201810220137,0%
201810220138,0%
201810220139,0%
201810220140,0%
201810220141,0%
201810220142,0%
201810220143,0%
201810220144,0%
201810220145,0%
201810220146,0%
201810220147,0%
201810220148,0%
201810220149,0%
201810220150,0%
201810220151,0%
201810220152,0%
201810220153,0%
201810220154,0%
201810220155,0%
201810220156,0%
201810220157,0%
201810220158,0%
201810220159,0%
201810220200,0%
201810220201,0%
201810220202,0%
201810220203,0%
201810220204,0%
201810220205,0%
201810220206,0%
201810220207,0%
201810220208,0%
201810220209,0%
201810220210,0%
201810220211,0%
201810220212,0%
201810220213,0%
201810220214,0%
201810220215,0%
201810220216,0%
201810220217,0%
201810220218,0%
201810220219,0%
201810220220,0%
201810220221,0%
201810220222,0%
201810220223,0%
201810220224,0%
201810220225,0%
201810220226,0%
201810220227,0%
201810220228,0%
201810220229,0%
201810220230,0%
201810220231,0%
201810220232,0%
201810220233,0%
201810220234,0%
201810220235,0%
201810220236,0%
201810220237,0%
201810220238,0%
201810220239,0%
201810220240,0%
201810220241,0%
201810220242,0%
201810220243,0%
201810220244,0%
201810220245,0%
201810220246,0%
201810220247,0%
201810220248,0%
201810220249,0%
201810220250,0%
201810220251,0%
201810220252,0%
201810220253,0%
201810220254,0%
201810220255,0%
201810220256,0%
201810220257,0%
201810220258,0%
201810220259,0%
201810220300,0%
201810220301,0%
201810220302,0%
201810220303,0%
201810220304,0%
201810220305,0%
201810220306,0%
201810220307,0%
201810220308,0%
201810220309,0%
201810220310,0%
201810220311,0%
201810220312,0%
201810220313,0%
201810220314,0%
201810220315,0%
201810220316,0%
201810220317,0%
201810220318,0%
201810220319,0%
201810220320,0%
201810220321,0%
201810220322,0%
201810220323,0%
201810220324,0%
201810220325,0%
201810220326,0%
201810220327,0%
201810220328,0%
201810220329,0%
201810220330,0%
201810220331,0%
201810220332,0%
201810220333,0%
201810220334,0%
201810220335,0%
201810220336,0%
201810220337,0%
201810220338,0%
201810220339,0%
201810220340,0%
201810220341,0%
201810220342,0%
201810220343,0%
201810220344,0%
201810220345,0%
201810220346,0%
201810220347,0%
201810220348,0%
201810220349,0%
201810220350,0%
201810220351,0%
201810220352,0%
201810220353,0%
201810220354,0%
201810220355,0%
201810220356,0%
201810220357,0%
201810220358,0%
201810220359,0%
201810220400,0%
201810220401,0%
201810220402,0%
201810220403,0%
201810220404,0%
201810220405,0%
201810220406,0%
201810220407,0%
201810220408,0%
201810220409,0%
201810220410,0%
201810220411,0%
201810220412,0%
201810220413,0%
201810220414,0%
201810220415,0%
201810220416,0%
201810220417,0%
201810220418,0%
201810220419,0%
201810220420,0%
201810220421,0%
201810220422,0%
201810220423,0%
201810220424,0%
201810220425,0%
201810220426,0%
201810220427,0%
201810220428,0%
201810220429,0%
201810220430,0%
201810220431,0%
201810220432,0%
201810220433,0%
201810220434,0%
201810220435,0%
201810220436,0%
201810220437,0%
201810220438,0%
201810220439,0%
201810220440,0%
201810220441,0%
201810220442,0%
201810220443,0%
201810220444,0%
201810220445,0%
201810220446,0%
201810220447,0%
201810220448,0%
201810220449,0%
201810220450,0%
201810220451,0%
201810220452,0%
201810220453,0%
201810220454,0%
201810220455,0%
201810220456,0%
201810220457,0%
201810220458,0%
201810220459,0%
201810220500,0%
201810220501,0%
201810220502,0%
201810220503,0%
201810220504,0%
201810220505,0%
201810220506,0%
201810220507,0%
201810220508,0%
201810220509,0%
201810220510,0%
201810220511,0%
201810220512,0%
201810220513,0%
201810220514,0%
201810220515,0%
201810220516,0%
201810220517,0%
201810220518,0%
201810220519,0%
201810220520,0%
201810220521,0%
201810220522,0%
201810220523,0%
201810220524,0%
201810220525,0%
201810220526,0%
201810220527,0%
201810220528,0%
201810220529,0%
201810220530,0%
201810220531,0%
201810220532,0%
201810220533,0%
201810220534,0%
201810220535,0%
201810220536,0%
201810220537,0%
201810220538,0%
201810220539,0%
201810220540,0%
201810220541,0%
201810220542,0%
201810220543,0%
201810220544,0%
201810220545,0%
201810220546,0%
201810220547,0%
201810220548,0%
201810220549,0%
201810220550,0%
201810220551,0%
201810220552,0%
201810220553,0%
201810220554,0%
201810220555,0%
201810220556,0%
201810220557,0%
201810220558,0%
201810220559,0%
201810220600,0%
201810220601,0%
201810220602,0%
201810220603,0%
201810220604,0%
201810220605,0%
201810220606,0%
201810220607,0%
201810220608,0%
201810220609,0%
201810220610,0%
201810220611,0%
201810220612,0%
201810220613,0%
201810220614,0%
201810220615,0%
201810220616,0%
201810220617,0%
201810220618,0%
201810220619,0%
201810220620,0%
201810220621,0%
201810220622,0%
201810220623,0%
201810220624,0%
201810220625,0%
201810220626,0%
201810220627,0%
201810220628,0%
201810220629,0%
201810220630,0%
201810220631,0%
201810220632,0%
201810220633,0%
201810220634,0%
201810220635,0%
201810220636,0%
201810220637,0%
201810220638,0%
201810220639,0%
201810220640,0%
201810220641,0%
201810220642,0%
201810220643,0%
201810220644,0%
201810220645,0%
201810220646,0%
201810220647,0%
201810220648,0%
201810220649,0%
201810220650,0%
201810220651,0%
201810220652,0%
201810220653,0%
201810220654,0%
201810220655,0%
201810220656,0%
201810220657,0%
201810220658,0%
201810220659,0%
201810220700,0%
201810220701,0%
201810220702,0%
201810220703,0%
201810220704,0%
201810220705,0%
201810220706,0%
201810220707,0%
201810220708,0%
201810220709,0%
201810220710,0%
201810220711,0%
201810220712,0%
201810220713,0%
201810220714,0%
201810220715,0%
201810220716,0%
201810220717,0%
201810220718,0%
201810220719,0%
201810220720,0%
201810220721,0%
201810220722,0%
201810220723,0%
201810220724,0%
201810220725,0%
201810220726,0%
201810220727,0%
201810220728,0%
201810220729,0%
201810220730,0%
201810220731,0%
201810220732,0%
201810220733,0%
201810220734,0%
201810220735,0%
201810220736,0%
201810220737,0%
201810220738,0%
201810220739,0%
201810220740,0%
201810220741,0%
201810220742,0%
201810220743,0%
201810220744,0%
201810220745,0%
201810220746,0%
201810220747,0%
201810220748,0%
201810220749,0%
201810220750,0%
201810220751,0%
201810220752,0%
201810220753,0%
201810220754,0%
201810220755,0%
201810220756,0%
201810220757,0%
201810220758,0%
201810220759,0%
201810220800,0%
201810220801,0%
201810220802,0%
201810220803,0%
201810220804,0%
201810220805,0%
201810220806,0%
201810220807,0%
201810220808,0%
201810220809,0%
201810220810,0%
201810220811,0%
201810220812,0%
201810220813,0%
201810220814,0%
201810220815,0%
201810220816,0%
201810220817,0%
201810220818,0%
201810220819,0%
201810220820,0%
201810220821,0%
201810220822,0%
201810220823,0%
201810220824,0%
201810220825,0%
201810220826,0%
201810220827,0%
201810220828,0%
201810220829,0%
201810220830,0%
201810220831,0%
201810220832,0%
201810220833,0%
201810220834,0%
201810220835,0%
201810220836,0%
201810220837,0%
201810220838,0%
201810220839,0%
201810220840,0%
201810220841,0%
201810220842,0%
201810220843,0%
201810220844,0%
201810220845,0%
201810220846,0%
201810220847,0%
201810220848,0%
201810220849,0%
201810220850,0%
201810220851,0%
201810220852,0%
201810220853,0%
201810220854,0%
201810220855,0%
201810220856,0%
201810220857,0%
201810220858,0%
201810220859,0%
201810220900,0%
201810220901,0%
201810220902,0%
201810220903,0%
201810220904,0%
201810220905,0%
201810220906,0%
201810220907,0%
201810220908,0%
201810220909,0%
201810220910,0%
201810220911,0%
201810220912,0%
201810220913,0%
201810220914,0%
201810220915,0%
201810220916,0%
201810220917,0%
201810220918,0%
201810220919,0%
201810220920,0%
201810220921,0%
201810220922,0%
201810220923,0%
201810220924,0%
201810220925,0%
201810220926,0%
201810220927,0%
201810220928,0%
201810220929,0%
201810220930,0%
201810220931,0%
201810220932,0%
201810220933,0%
201810220934,0%
201810220935,0%
201810220936,0%
201810220937,0%
201810220938,0%
201810220939,0%
201810220940,0%
201810220941,0%
201810220942,0%
201810220943,0%
201810220944,0%
201810220945,0%
201810220946,0%
201810220947,0%
201810220948,0%
201810220949,0%
201810220950,0%
201810220951,0%
201810220952,0%
201810220953,0%
201810220954,0%
201810220955,0%
201810220956,0%
201810220957,0%
201810220958,0%
201810220959,0%
201810221000,0%
201810221001,0%
201810221002,0%
201810221003,0%
201810221004,0%
201810221005,0%
201810221006,0%
201810221007,0%
201810221008,0%
201810221009,0%
201810221010,0%
201810221011,0%
201810221012,0%
201810221013,0%
201810221014,0%
201810221015,0%
201810221016,0%
201810221017,0%
201810221018,0%
201810221019,0%
201810221020,0%
201810221021,0%
201810221022,0%
201810221023,0%
201810221024,0%
201810221025,0%
201810221026,0%
201810221027,0%
201810221028,0%
201810221029,0%
201810221030,0%
201810221031,0%
201810221032,0%
201810221033,0%
201810221034,0%
201810221035,0%
201810221036,0%
201810221037,0%
201810221038,0%
201810221039,0%
201810221040,0%
201810221041,0%
201810221042,0%
201810221043,0%
201810221044,0%
201810221045,0%
201810221046,0%
201810221047,0%
201810221048,0%
201810221049,0%
201810221050,0%
201810221051,0%
201810221052,0%
201810221053,0%
201810221054,0%
201810221055,0%
201810221056,0%
201810221057,0%
201810221058,0%
201810221059,0%
201810221100,0%
201810221101,0%
201810221102,0%
201810221103,0%
201810221104,0%
201810221105,0%
201810221106,0%
201810221107,0%
201810221108,0%
201810221109,0%
201810221110,0%
201810221111,0%
201810221112,0%
201810221113,0%
201810221114,0%
201810221115,0%
201810221116,0%
201810221117,0%
201810221118,0%
201810221119,0%
201810221120,0%
201810221121,0%
201810221122,0%
201810221123,0%
201810221124,0%
201810221125,0%
201810221126,0%
201810221127,0%
201810221128,0%
201810221129,0%
201810221130,0%
201810221131,0%
201810221132,0%
201810221133,0%
201810221134,0%
201810221135,0%
201810221136,0%
201810221137,0%
201810221138,0%
201810221139,0%
201810221140,0%
201810221141,0%
201810221142,0%
201810221143,0%
201810221144,0%
201810221145,0%
201810221146,0%
201810221147,0%
201810221148,0%
201810221149,0%
201810221150,0%
201810221151,0%
201810221152,0%
201810221153,0%
201810221154,0%
201810221155,0%
201810221156,0%
201810221157,0%
201810221158,0%
201810221159,0%
201810221200,0%
201810221201,0%
201810221202,0%
201810221203,0%
201810221204,0%
201810221205,0%
201810221206,0%
201810221207,0%
201810221208,0%
201810221209,0%
201810221210,0%
201810221211,0%
201810221212,0%
201810221213,0%
201810221214,0%
201810221215,0%
201810221216,0%
201810221217,0%
201810221218,0%
201810221219,0%
201810221220,0%
201810221221,0%
201810221222,0%
201810221223,0%
201810221224,0%
201810221225,0%
201810221226,0%
201810221227,0%
201810221228,0%
201810221229,0%
201810221230,0%
201810221231,0%
201810221232,0%
201810221233,0%
201810221234,0%
201810221235,0%
201810221236,0%
201810221237,0%
201810221238,0%
201810221239,0%
201810221240,0%
201810221241,0%
201810221242,0%
201810221243,0%
201810221244,0%
201810221245,0%
201810221246,0%
201810221247,0%
201810221248,0%
201810221249,0%
201810221250,0%
201810221251,0%
201810221252,0%
201810221253,0%
201810221254,0%
201810221255,0%
201810221256,0%
201810221257,0%
201810221258,0%
201810221259,0%
201810221300,0%
201810221301,0%
201810221302,0%
201810221303,0%
201810221304,0%
201810221305,0%
201810221306,0%
201810221307,0%
201810221308,0%
201810221309,0%
201810221310,0%
201810221311,0%
201810221312,0%
201810221313,0%
201810221314,0%
201810221315,0%
201810221316,0%
201810221317,0%
201810221318,0%
201810221319,0%
201810221320,0%
201810221321,0%
201810221322,0%
201810221323,0%
201810221324,0%
201810221325,0%
201810221326,0%
201810221327,0%
201810221328,0%
201810221329,0%
201810221330,0%
201810221331,0%
201810221332,0%
201810221333,0%
201810221334,0%
201810221335,0%
201810221336,0%
201810221337,0%
201810221338,0%
201810221339,0%
201810221340,0%
201810221341,0%
201810221342,0%
201810221343,0%
201810221344,0%
201810221345,0%
201810221346,0%
201810221347,0%
201810221348,0%
201810221349,0%
201810221350,0%
201810221351,0%
201810221352,0%
201810221353,0%
201810221354,0%
201810221355,0%
201810221356,0%
201810221357,0%
201810221358,0%
201810221359,0%
201810221400,0%
201810221401,0%
201810221402,0%
201810221403,0%
201810221404,0%
201810221405,0%
201810221406,0%
201810221407,0%
201810221408,0%
201810221409,0%
201810221410,0%
201810221411,0%
201810221412,0%
201810221413,0%
201810221414,0%
201810221415,0%
201810221416,0%
201810221417,0%
201810221418,0%
201810221419,0%
201810221420,0%
201810221421,0%
201810221422,0%
201810221423,0%
201810221424,0%
201810221425,0%
201810221426,0%
201810221427,0%
201810221428,0%
201810221429,0%
201810221430,0%
201810221431,0%
201810221432,0%
201810221433,0%
201810221434,0%
201810221435,0%
201810221436,0%
201810221437,0%
201810221438,0%
201810221439,0%
201810221440,0%
201810221441,0%
201810221442,0%
201810221443,0%
201810221444,0%
201810221445,0%
201810221446,0%
